title,position,requirements
Аналитик данных (Антифрод),middle,"['python', 'sql']"
Бизнес-аналитик (внедрение BI отчетности),junior,"['qlikview', 'tableau tableau', 'vertica']"
Аналитик безопасности данных,middle,[]
BI Analyst (Tableau),middle,"['sql', 'tableau']"
Аналитик бизнес-процессов,middle,['sql']
"Middle +/ Senior Data Scientist (AdTech, предсказательные модели) (офис)",middle,"['numpy', 'r', 'matplotlib', 'keras', 'pytorch', 'tensorflow', 'pandas', 'scipy', 'python']"
Аналитик данных телеметрии,junior,[]
"Старший Data Scientist, Отбор кандидатов",senior,[]
Младший аналитик бизнес-процессов,junior,[]
Аналитик данных - контролер качества данных,junior,['sql']
BI-аналитик,junior,"['sql', 'python']"
Специалист по аналитике данных,junior,['sql']
Специалист по большим данным,junior,"['git', 'python', 'sql']"
Аналитик данных (розничная торговля),middle,['sql']
"Front-end разработчик (продукт по аналитике данных, Next.js)",middle,"['typescript', 'redux react', 'git']"
Data scientist (команда CRM и модели оптимизации),junior,"['pyspark', 'python']"
Аналитик данных,junior,"['numpy', 'docker', 'sql', 'pandas', 'git', 'python', 'flask']"
Аналитик данных\Рыночный аналитик Middle+\Senior,middle,"['sql', 'grafana', 'numpy', 'scipy']"
Аналитик данных (DWH/BI),middle,"['greenplum', 'postgresql', 'python']"
Junior Data Analyst (mobile games),junior,"['b', 'python', 'sql', 'pandas']"
Бизнес-аналитик (аналитик бизнес-процессов/системный аналитик),junior,[]
BI-аналитик (разработчик),junior,['sql']
Аналитик данных (Data analyst),middle,"['python', 'sql']"
Junior Data Scientist,junior,"['data analysis', 'r', 'sql', 'python']"
Аналитик данных (предиктивная аналитика),junior,"['sql', 'python']"
Аналитик бизнес-процессов (начального уровня),intern,['uml']
Lead Data & ML Analyst (Tech lead),senior,"['economics', 'data pipelines', 'tableau', 'analysis data', 'sql', 'forecasting', 'python', 'leadership']"
Аналитик данных / Data analyst (Аналитика недвижимости),junior,"['python', 'sql']"
Аналитик данных,junior,['sql']
Data analyst,middle,"['r', 'sql', 'python', 'tableau']"
Аналитик данных e-commerce,junior,['b']
BI аналитик | Middle - Senior,middle,"['c', 'json', 'uml', 'jira', 'redmine', 'agile', 'scrum']"
Аналитик данных PowerBI,junior,['sql']
Эксперт/Senior эксперт Ценовой центр (Data Scientist),middle,"['pd', 'sql', 'git', 'python']"
Ведущий Data Scientist (BI-аналитик),senior,"['sql', 'python']"
Главный специалист по бизнес-аналитике (BI) в коммерческом управлении,senior,[]
Аналитик данных,middle,"['javascript', 'python']"
Ведущий аналитик данных,senior,"['sql', 'rest api']"
Специалист по данным рынка облигаций,junior,[]
Аналитик данных,junior,[]
Аналитик по управлению данными (data governance),middle,"['python', 'sql']"
Аналитик данных,middle,['sql']
Ведущий аналитик/ Руководитель отдела анализа данных,senior,"['python', 'sql']"
Аналитик данных,intern,[]
Data-analyst / Аналитик данных,junior,"['numpy', 'bash', 'matplotlib', 'sql', 'pandas', 'python', 'pyspark']"
Аналитик бизнес-процессов,middle,"['camunda', 'bizagi', 'revit']"
Аналитик данных отдела маркетинга,junior,"['mysql', 'sql']"
"Data Engineer / Data scientist (NLP, LLM)",middle,"['git', 'python']"
Senior Data analyst,senior,['sql']
Аналитик данных,junior,"['sql', 'pandas', 'plotly']"
Дата-аналитик (Архитектор баз данных),junior,"['data vault', 'snowflake', 'sql']"
Аналитик данных/программист,intern,"['java php', 'sql', 'mysql']"
Аналитик данных,middle,"['ad hoc', 'python', 'sql', 'postgresql', 'pandas', 'grafana', 'b']"
Аналитик данных,middle,"['ad hoc', 'python', 'sql', 'postgresql', 'pandas', 'grafana', 'b']"
Data analyst (аналитик данных),junior,"['numpy', 'matplotlib', 'postgresql', 'pandas', 'tableau', 'python', 'plotly']"
"Senior Analyst (Data & Financial Research) | Blockchain, ML, Web3",senior,"['blockchain', 'sql', 'python']"
Аналитик данных,intern,"['python', 'sql']"
Data Scientist,middle,"['sql', 'pandas', 'pyspark', 'python']"
Data Scientist,middle,"['sql', 'pandas', 'pyspark', 'python']"
Data аналитик,senior,"['python', 'sql']"
Data Analyst (Perfluence),junior,"['python', 'sql']"
"Back-end разработчик (продукт по аналитике данных, FastAPI)",middle,"['sqlalchemy', 'threading', 'multiprocessing', 'docker', 'psycopg', 'sql', 'rabbitmq', 'python']"
Системный аналитик/аналитик данных DWH,junior,['sql']
BI-аналитик,junior,['sql']
Data Analyst,junior,"['python', 'sql']"
"Senior Data Scientist, Дипфейки и аномалии, CV, Озон Банк",senior,[]
Middle Data Analyst,middle,"['sql', 'python', 'tableau']"
BI-аналитик,junior,"['sql', 'python']"
Data Scientist (релокация),middle,"['mysql', 'git', 'python']"
Аналитик данных,middle,"['sql', 'tableau', 'google data', 'data studio', 'data studio', 'python', 'r', 'pandas', 'matplotlib', 'seaborn']"
Начинающий аналитик данных / Junior Data Analyst,junior,['data analysis']
Middle Data Analyst,middle,"['python', 'sql', 'sql']"
Бизнес-аналитик / Руководитель по оптимизации бизнес-процессов,senior,[]
Продуктовый аналитик (Bi),junior,"['sql', 'python']"
Главный специалист (аналитик данных),senior,"['python', 'sql']"
Главный специалист/ Аналитик данных (розничные кредитные риски),senior,"['ar', 'postgresql', 'python', 'sql']"
Младший аналитик бизнес-процессов,junior,[]
Data scientist (LLM),middle,"['numpy', 'deep learning', 'pytorch', 'tensorflow', 'pandas', 'python']"
Финансовый аналитик / Data Analyst / BI-аналитик,junior,"['sql', 'python']"
Data analyst ( Мiddle/Middle+ ),middle,"['numpy', 'matplotlib', 'bokeh', 'greenplum', 'hive', 'sql', 'postgresql', 'pandas', 'scipy', 'seaborn', 'python', 'plotly']"
BI-аналитик,middle,[]
Middle Data Analyst,middle,"['python', 'sql']"
Data Scientist,middle,"['pytorch', 'python']"
Senior BI аналитик / Team Lead,senior,"['sql', 'bi bi']"
BI разработчик-аналитик,middle,"['git', 'sql']"
Middle Data Scientist LLM/NLP (клиентская поддержка),middle,[]
Старший BI-аналитик,senior,[]
BI-аналитик,junior,"['rest api', 'qlikview', 'sql']"
Менеджер-аналитик данных,intern,"['json', 'sql', 'sql']"
Аналитик данных,middle,['sql']
Аналитик данных,middle,['sql']
Ведущий аналитик данных / Data Analyst,senior,"['python', 'sql']"
BI-аналитик,junior,['sql']
Senior Data Analyst,senior,"['b', 'sql', 'python']"
Ведущий аналитик в команду Data Hub,senior,[]
"Data Scientist (Senior), страхование",middle,"['numpy', 'python', 'pandas']"
Data Analyst со знанием 1C / SQL,middle,"['sql', 'postgresql', 'python', 'sql']"
Аналитик данных,middle,"['python', 'sql']"
Data Scientist / аналитик (апробирование ML-платформы),junior,"['data analysis', 'deep learning']"
Аналитик данных (Data Analyst / дата-аналитик),middle,"['python', 'sql']"
Специалист по углубленной аналитике данных (Data scientist),junior,"['r', 'sql', 'big data', 'r', 'python', 'data data', 'data data', 'data mining', 'statistica', 'spss']"
Senior Data Scientist LLM,senior,[]
Senior\Lead Data Scientist (LLM) / Ведущий специалист по данным,senior,"['transformers', 'sql standard', 'git', 'python']"
Senior Data Scientist / Дата-сайентист,senior,"['xgboost', 'python', 'pytorch']"
Middle BI Analyst,middle,"['json', 'sql', 'tableau']"
Специалист по работе с таблицами/ аналитик данных/ администратор базы данных,intern,[]
BI-аналитик,junior,[]
Senior Data Scientist (NLP/LLM),senior,"['big data', 'sql', 'python']"
Data scientist (Computer vision),junior,"['docker', 'git', 'python']"
Старший аналитик (data analyst / data scientist)в управление планирования и прогнозирования,senior,"['sql', 'python']"
